"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"1071152643865759744","","","2018-12-07 21:21:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cannabis stock Cronos soars 24% as Altria takes major stake, sparking sector rally https://t.co/yFivGkvEFK","","","","https://on.mktw.net/2REOSrV"
"1071152334170976256","","","2018-12-07 21:19:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The Turd Test: Canada studied poop to figure out how much pot people use https://t.co/O360Cy1GG5","","","","https://on.mktw.net/2RHyQxD"
"1070991230585237504","","","2018-12-07 10:39:42 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The Mike Byrnes Daily! https://t.co/D2kIynNu3V Thanks to @Rhamenator @tneoini @georgedonnelly #telehealth #netneutrality","","","","https://paper.li/byrnesz?edition_id=6575ca50-fa0c-11e8-97a4-0cc47a0d15fd"
"1070824675180195841","","","2018-12-06 23:37:52 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The nh-politics Daily! https://t.co/jO0V0sAVv5 Thanks to @NHPRExchange @JBartlett_NH @SenatorHassan #theresistance #nhpolitics","","","","https://paper.li/byrnesz/nh-politics?edition_id=f0801900-f9af-11e8-944d-0cc47a0d1605"
"1070628837703213056","","","2018-12-06 10:39:40 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The Mike Byrnes Daily! https://t.co/zQZCKJ42WI Thanks to @LarryDrake2 @cnsnews #telecommunications #telehealth","","","","https://paper.li/byrnesz?edition_id=3af1cb90-f943-11e8-97a4-0cc47a0d15fd"
"1070462275864199168","","","2018-12-05 23:37:49 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The nh-politics Daily! https://t.co/D4naP1pRUP Thanks to @GraniteGrok @nhdogmom @MrWalterShapiro #nhpolitics #theresistance","","","","https://paper.li/byrnesz/nh-politics?edition_id=c5bec320-f8e6-11e8-944d-0cc47a0d1605"
"1070266450152165377","","","2018-12-05 10:39:40 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The Mike Byrnes Daily! https://t.co/LZSIFp1t6d Thanks to @NHCADP @ChrisCarp12 @ANTIGOPMVMT #telehealth #telecommunications","","","","https://paper.li/byrnesz?edition_id=104f9670-f87a-11e8-97a4-0cc47a0d15fd"
"1070099874601988097","","","2018-12-04 23:37:46 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The nh-politics Daily! https://t.co/3FPAc7nBpL Thanks to @AnnieLinskey @NHPRExchange @ProgressNH #nhpolitics #theresistance","","","","https://paper.li/byrnesz/nh-politics?edition_id=98509cc0-f81d-11e8-944d-0cc47a0d1605"
"1069904063867904000","","","2018-12-04 10:39:41 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The Mike Byrnes Daily! https://t.co/MQFiHE0ObB Thanks to @Graniteprof @LPNH @MeticulousR123 #telecommunications #nh","","","","https://paper.li/byrnesz?edition_id=e6623260-f7b0-11e8-97a4-0cc47a0d15fd"
"1069737487151628289","","","2018-12-03 23:37:46 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The nh-politics Daily! https://t.co/ApWJAv4s6i Thanks to @granitewinger @PatWGriffin @HollyShulman #nhpolitics #theresistance","","","","https://paper.li/byrnesz/nh-politics?edition_id=6d8beb80-f754-11e8-944d-0cc47a0d1605"
"1069541665575182336","","","2018-12-03 10:39:38 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The Mike Byrnes Daily! https://t.co/d978X7AAi5 #nhpolitics #business","","","","https://paper.li/byrnesz?edition_id=bade76e0-f6e7-11e8-97a4-0cc47a0d15fd"
"1069420227295944704","","","2018-12-03 02:37:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Astronaut says a neglected telescope is NASA's best chance of defending Earth from 'city killer' asteroids — 'for God's sake, fund it' https://t.co/GB9DhjRQ2j via @businessinsider","","","","https://www.businessinsider.com/asteroid-detection-mission-neocam-nasa-funding-astronaut-support-2018-11?utm_source=twitter&utm_medium=referral&utm_content=topbar&utm_term=desktop&referrer=twitter"
"1069375100544274437","","","2018-12-02 23:37:46 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The nh-politics Daily! https://t.co/CB08azxTnI Thanks to @Maxinerunner @erinkhass @realYDB #nhpolitics #theresistance","","","","https://paper.li/byrnesz/nh-politics?edition_id=43557080-f68b-11e8-944d-0cc47a0d1605"
"1069179280524013569","","","2018-12-02 10:39:39 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The Mike Byrnes Daily! https://t.co/z89nD187DX Thanks to @GuitarsAlchemy @ANTIGOPMVMT @brvihsta #nh #telehealth","","","","https://paper.li/byrnesz?edition_id=910a6730-f61e-11e8-97a4-0cc47a0d15fd"
"1069012729715924998","","","2018-12-01 23:37:50 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The nh-politics Daily! https://t.co/mTHFw0lLyv Thanks to @nhstevemacd @Politics1com @dcexaminer #nhpolitics #g20","","","","https://paper.li/byrnesz/nh-politics?edition_id=1c08a7f0-f5c2-11e8-944d-0cc47a0d1605"
"1068816899163807744","","","2018-12-01 10:39:41 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The Mike Byrnes Daily! https://t.co/7Lb4XRnMnF Thanks to @TelNews1 @PatWGriffin @VideoDocEU #telehealth #nhpolitics","","","","https://paper.li/byrnesz?edition_id=66ff41f0-f555-11e8-97a4-0cc47a0d15fd"
"1068650527691554816","","","2018-11-30 23:38:35 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The nh-politics Daily! https://t.co/7TPcVRciwv Thanks to @ChairmanBuckley @blackrepublican @NHBroadcasters #nhpolitics #theresistance","","","","https://paper.li/byrnesz/nh-politics?edition_id=0bb893c0-f4f9-11e8-944d-0cc47a0d1605"
"1068454663354224640","","","2018-11-30 10:40:17 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The Mike Byrnes Daily! https://t.co/AYW7K6c8XQ Thanks to @NewHampJournal @granitewinger @Fly_texan #netneutrality #redsox","","","","https://paper.li/byrnesz?edition_id=51af6c90-f48c-11e8-97a4-0cc47a0d15fd"
"1068373452363628544","","","2018-11-30 05:17:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The Trump Organization Planned To Give Vladimir Putin The $50 Million Penthouse In Trump Tower Moscow https://t.co/MfOKOCFypQ via @a_cormier_","","","","https://www.buzzfeednews.com/article/anthonycormier/the-trump-organization-planned-to-give-vladimir-putin-the"
"1068287959768674304","","","2018-11-29 23:37:52 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The nh-politics Daily! https://t.co/EIC4LK2U9Y Thanks to @JamesPindell @NHPRExchange #theresistance #nhpolitics","","","","https://paper.li/byrnesz/nh-politics?edition_id=c74e0720-f42f-11e8-944d-0cc47a0d1605"
"1068092119246622722","","","2018-11-29 10:39:40 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The Mike Byrnes Daily! https://t.co/l9sE9XtxpQ Thanks to @ANTIGOPMVMT @freepressaction #nh #telecommunications","","","","https://paper.li/byrnesz?edition_id=11dda1f0-f3c3-11e8-97a4-0cc47a0d15fd"
"1067993486249656320","","","2018-11-29 04:07:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fourth National Climate Assessment, Summary Findings: 9. Agriculture https://t.co/pdnA0i99Iz #NCA4 via @usgcrp","","","","https://nca2018.globalchange.gov/#sf-10"
"1067992847893303296","","","2018-11-29 04:05:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fourth National Climate Assessment, Summary Findings: 2. Economy https://t.co/9u0N7tqmKu #NCA4 via @usgcrp","","","","https://nca2018.globalchange.gov/#sf-3"
"1067925574625214468","","","2018-11-28 23:37:52 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The nh-politics Daily! https://t.co/NXaVBm2U97 Thanks to @IWV @mckaycoppins @RNCResearch #theresistance #foxnews","","","","https://paper.li/byrnesz/nh-politics?edition_id=9d0da110-f366-11e8-944d-0cc47a0d1605"
"1067729757217927168","","","2018-11-28 10:39:46 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The Mike Byrnes Daily! https://t.co/qYkSIz1L3r Thanks to @LucasSMeyer @Graniteprof @Roger_M_Taylor #telehealth #redsox","","","","https://paper.li/byrnesz?edition_id=eaab6640-f2f9-11e8-97a4-0cc47a0d15fd"
